activity_key,user_key,date_key,content_key,device_key,subscription_key,minutes_watched,session_duration_mins,completion_rate,pause_count,buffering_events,stream_quality,subtitle_used,audio_language,login_count,added_to_watchlist,shared_content,content_rated,user_rating,search_performed,search_query_count,feedback_given,recommendation_shown,recommendation_clicked,recommendation_converted,recommendation_algorithm,recommendation_position,time_to_click_seconds,relevance_score,subscription_event_type,payment_amount_usd,payment_method,is_trial,cancellation_reason,auto_renewal_enabled,revenue_attributed_usd,notification_sent,notification_clicked,error_encountered,error_type,ab_test_group,platform_version,engagement_score,high_engagement,buffering_level,recommendation_success,watch_efficiency,revenue_segment
3548,352,337,124,4,2,80.37,101.64,0.82,4,4,4K,False,Spanish,2,False,False,False,0,True,5,"Thumbs Up",True,False,False,Trending,5,,0.758,Renewal,7.99,PayPal,False,,True,0.95,False,False,False,,Variant_B,v3.2,57.648,1,High,0,0.7907319952774499,Medium
3549,237,156,107,4,1,165.78,158.47,0.68,7,0,240p,False,Spanish,8,False,True,False,0,False,0,,True,False,False,Trending,4,,0.442,Cancellation,7.99,"Credit Card",False,Technical,False,2.32,True,True,False,,Control,v3.2,88.31199999999998,1,Low,0,1.0461286047832397,Premium
3550,194,361,10,2,3,83.47,89.65,0.65,6,3,1080p,False,English,4,True,False,False,0,True,5,,True,False,False,Trending,11,,0.802,,0,PayPal,False,,False,1.16,True,False,False,,Control,v4.0,54.187999999999995,1,Medium,0,0.9310652537646402,Medium
3551,287,227,53,2,3,86.21,83.93,0.86,1,4,720p,True,Original,9,False,False,False,0,False,0,"Thumbs Up",True,False,False,Trending,17,,0.567,,0,"Credit Card",False,,True,2.39,False,False,False,,Control,v3.3,62.084,1,High,0,1.0271654950554032,Premium
3552,259,52,35,3,1,62.73,78.58,0.79,2,0,1080p,False,English,4,False,False,True,2.4,True,5,,True,False,False,"Collaborative Filtering",7,,0.586,,0,"Credit Card",False,,True,0.86,False,False,False,,Variant_B,v3.3,50.092,1,Low,0,0.7982947314838381,Medium
3553,246,303,170,1,1,9.39,10.77,0.46,7,3,4K,True,English,5,False,False,True,2.8,True,1,,True,False,False,Content-Based,20,,0.603,Renewal,19.99,"Credit Card",False,,True,1.89,True,True,False,,Variant_A,v3.3,18.656,0,Medium,0,0.871866295264624,High
3554,136,41,31,2,1,21.43,20.06,0.51,8,3,720p,False,English,8,False,False,True,4.5,True,2,,True,False,False,Content-Based,3,,0.523,,0,PayPal,False,,True,2.12,True,False,False,,Variant_B,v4.0,25.672,0,Medium,0,1.068295114656032,Premium
3555,280,301,58,3,2,24.35,23.45,0.85,1,1,4K,False,English,9,False,False,True,1.7,True,2,,True,True,False,Editorial,2,77.8,0.965,,0,"Debit Card",False,,True,2.23,True,False,False,,Control,v3.1,37.24,0,Low,0,1.0383795309168444,Premium
3556,271,143,94,1,3,19.82,21.69,0.64,2,0,720p,False,Spanish,1,True,False,False,0,False,0,,True,False,False,Content-Based,8,,0.943,Renewal,19.99,"Debit Card",False,,False,0.81,False,False,False,,Variant_B,v4.0,27.328,0,Low,0,0.9137851544490548,Medium
3557,171,27,26,4,2,17.22,22.05,0.62,0,3,1080p,False,English,6,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",5,,0.922,,0,"Credit Card",False,,True,2.46,True,True,False,,Variant_A,v3.3,26.688,0,Medium,0,0.7809523809523808,Premium
3558,159,123,88,4,3,32.61,37.18,0.54,7,2,1080p,False,German,1,True,False,False,0,False,0,,True,True,False,Hybrid,5,104.0,0.464,Renewal,13.99,"Credit Card",False,,False,1.88,True,False,False,,Variant_A,v3.3,29.444,0,Medium,0,0.8770844540075309,High
3559,201,333,91,2,3,51.39,63.3,0.4,6,3,4K,True,German,4,True,False,False,0,False,0,"Thumbs Up",True,True,False,Trending,10,117.0,0.54,Signup,0,PayPal,False,,True,0.46,False,False,False,,Control,v3.3,33.355999999999995,0,Medium,0,0.8118483412322275,Low
3560,487,332,70,1,1,72.04,65.6,0.66,2,1,1080p,False,French,2,False,False,False,0,True,3,,True,True,True,Trending,12,87.4,0.767,,0,"Credit Card",False,,True,1.92,False,False,False,,Control,v3.3,49.315999999999995,1,Low,1,1.0981707317073173,Premium
3561,45,222,132,1,3,5.52,5.16,0.74,4,3,720p,False,Spanish,3,False,False,False,0,True,2,,True,False,False,Hybrid,17,,0.982,,0,"Debit Card",False,,True,2.1,True,True,False,,Variant_A,v4.0,25.208,0,Medium,0,1.069767441860465,Premium
3562,450,294,26,3,3,8.72,9.47,0.6,8,0,480p,False,French,3,False,False,False,0,False,0,,True,False,False,Content-Based,14,,0.763,Signup,7.99,"Debit Card",False,,False,0.54,False,False,False,,Control,v4.0,22.088,0,Low,0,0.9208025343189018,Low
3563,264,284,153,2,2,289.25,367.65,0.78,0,0,1080p,False,English,9,False,False,False,0,False,0,"Thumbs Down",True,False,False,Editorial,5,,0.596,,0,"Debit Card",False,,True,0.51,False,False,False,,Variant_B,v3.3,140.9,1,Low,0,0.7867537059703523,Low
3564,71,25,109,3,3,64.9,63,0.93,5,4,720p,False,Hindi,1,False,False,False,0,True,4,"Thumbs Down",True,True,True,Trending,5,104.4,0.89,Upgrade,7.99,"Credit Card",False,,True,0.41,False,False,False,,Variant_B,v4.0,54.46,1,High,1,1.0301587301587303,Low
3565,364,347,98,2,3,23.89,22.64,0.39,2,0,1080p,False,Spanish,9,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",6,,0.481,,0,"Credit Card",False,,True,1.29,True,True,False,,Control,v4.0,23.056,0,Low,0,1.0552120141342756,Medium
3566,371,336,32,1,1,18.14,21.29,0.4,2,4,4K,False,English,2,False,True,False,0,True,4,,False,False,False,Editorial,15,,0.929,Signup,7.99,"Credit Card",True,,True,1.82,False,False,False,,Variant_A,v4.0,20.055999999999997,0,High,0,0.8520432127759512,High
3567,103,102,108,4,3,30.83,35.03,0.47,4,2,720p,False,Spanish,3,False,False,False,0,True,4,,True,False,False,Content-Based,5,,0.985,,0,"Apple Pay",False,,False,1.01,True,True,False,,Control,v4.0,27.432000000000002,0,Medium,0,0.8801027690550955,Medium
3568,490,263,133,2,1,74.38,93.71,0.37,2,1,4K,False,English,2,False,False,True,3.4,True,2,,True,False,False,Hybrid,8,,0.981,,0,PayPal,False,,True,0.24,False,False,False,,Variant_A,v4.0,41.452,0,Low,0,0.7937253228043966,Low
3569,125,288,1,3,2,25.66,27.02,0.76,7,2,240p,False,Spanish,6,False,True,False,0,False,0,,True,True,True,"Collaborative Filtering",1,27.4,0.489,Renewal,13.99,"Credit Card",False,,True,0.96,False,False,True,"Auth Error",Control,v4.0,34.264,0,Medium,1,0.9496669133974833,Medium
3570,313,239,152,1,3,16.08,15.82,0.75,5,4,1080p,True,English,4,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",3,,0.73,Signup,7.99,"Credit Card",False,,True,1.78,False,False,False,,Control,v3.3,29.732,0,High,0,1.016434892541087,High
3571,464,316,105,4,3,290.89,361.69,0.47,6,3,1080p,True,English,6,False,False,False,0,True,2,,True,True,True,Trending,19,2.8,0.751,Renewal,13.99,"Credit Card",False,,False,0.33,True,False,False,,Control,v3.3,131.85599999999997,1,Medium,1,0.8042522602228427,Low
3572,483,319,130,2,2,123.8,152.73,0.45,1,3,1080p,True,English,4,False,False,False,0,False,0,"Thumbs Up",False,False,False,"Collaborative Filtering",15,,0.517,,0,"Debit Card",False,,True,1.44,False,False,False,,Control,v4.0,63.82,1,Medium,0,0.8105807634387482,High
3573,286,152,127,4,1,15.09,15.97,0.37,7,2,1080p,False,English,9,False,False,False,0,True,2,,True,False,False,"Collaborative Filtering",4,,0.728,,0,PayPal,False,,True,1.55,False,False,False,,Variant_B,v4.0,19.136,0,Medium,0,0.9448966812773951,High
3574,458,177,154,4,2,46.63,60.36,0.63,3,3,1080p,True,English,2,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",2,,0.788,Cancellation,13.99,"Debit Card",False,Price,True,1.66,False,False,True,"Auth Error",Control,v3.3,38.452,0,Medium,0,0.7725314777998675,High
3575,230,14,189,1,2,60.33,74.07,0.43,7,4,1080p,True,English,3,False,False,False,0,False,0,,True,True,True,Trending,17,110.6,0.597,,0,"Debit Card",False,,True,0.93,True,True,False,,Control,v3.2,37.632000000000005,0,High,1,0.8144997974888619,Medium
3576,146,177,54,3,1,40.24,48.31,0.96,2,1,480p,False,English,1,False,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",12,,0.589,,0,"Debit Card",False,,True,2.33,True,False,False,,Variant_A,v3.3,45.096000000000004,1,Low,0,0.8329538397847237,Premium
3577,370,269,193,4,2,20.77,26.76,0.77,0,0,4K,False,English,7,False,False,False,0,False,0,,True,False,False,Hybrid,20,,0.436,Signup,0,PayPal,False,,True,2.49,False,False,False,,Control,v3.2,32.808,0,Low,0,0.7761584454409566,Premium
3578,197,24,105,4,2,23.87,22.64,0.42,1,4,4K,True,English,4,False,False,False,0,True,2,,False,False,False,Hybrid,8,,0.974,,0,"Debit Card",False,,True,2.11,False,False,False,,Control,v3.2,23.148,0,High,0,1.0543286219081272,Premium
3579,373,204,194,2,1,38.64,38.34,0.48,7,4,4K,False,Spanish,4,False,False,False,0,False,0,"Thumbs Up",True,False,False,Hybrid,5,,0.882,Upgrade,7.99,PayPal,False,,True,0.36,True,False,False,,Variant_A,v4.0,30.656000000000002,0,High,0,1.0078247261345852,Low
3580,221,18,22,3,1,117.5,113.12,0.98,0,0,720p,False,English,6,False,False,False,0,True,4,,True,False,False,Content-Based,10,,0.856,,0,"Debit Card",False,,True,0.74,False,False,False,,Control,v4.0,78.00000000000001,1,Low,0,1.0387199434229137,Medium
3581,423,217,137,1,3,24.87,22.83,0.5,1,0,240p,False,English,8,True,False,False,0,True,5,,True,True,True,Hybrid,19,71.7,0.413,Cancellation,0,PayPal,False,"No Time",True,0.58,False,False,False,,Control,v3.3,27.048000000000002,0,Low,1,1.0893561103810776,Low
3582,60,54,200,1,1,12.56,13.97,0.67,1,1,720p,False,English,9,False,False,False,0,False,0,,True,True,False,"Collaborative Filtering",9,66.5,0.775,Upgrade,19.99,"Credit Card",False,,True,0.23,True,False,False,,Variant_B,v3.3,26.924,0,Low,0,0.8990694345025053,Low
3583,98,77,31,4,1,60.81,77.54,0.84,7,1,1080p,True,French,2,False,False,False,0,True,2,,True,False,False,Editorial,16,,0.508,Signup,7.99,"Credit Card",False,,False,2.25,False,False,False,,Variant_A,v3.3,50.124,1,Low,0,0.7842403920557132,Premium
3584,171,132,16,4,2,88.15,91.97,0.5,5,1,480p,True,English,8,False,False,False,0,True,1,,True,False,False,"Collaborative Filtering",1,,0.797,Downgrade,0,"Debit Card",False,,False,0.55,True,False,False,,Variant_B,v4.0,51.96000000000001,1,Low,0,0.9584647167554639,Low
3585,382,138,175,2,3,269.54,262.53,0.81,5,3,4K,True,English,9,False,False,False,0,False,0,,False,False,False,Hybrid,15,,0.773,Cancellation,19.99,"Debit Card",False,Technical,True,1,False,False,False,,Variant_B,v3.3,133.91600000000003,1,Medium,0,1.02670171028073,Medium
3586,173,42,25,1,1,75.47,69.28,0.37,5,4,1080p,False,English,7,False,False,False,0,False,0,,True,False,False,Content-Based,2,,0.911,,0,"Credit Card",False,,True,1,True,False,False,,Variant_A,v3.2,42.688,1,High,0,1.0893475750577366,Medium
3587,151,12,170,2,1,15.23,14.29,0.45,6,0,480p,True,German,6,False,False,False,0,False,0,,True,False,False,Content-Based,14,,0.553,,0,"Debit Card",False,,False,1.97,False,False,False,,Variant_A,v3.3,20.791999999999998,0,Low,0,1.065780265920224,Premium
3588,453,64,147,4,3,268.93,304.97,0.88,7,4,1080p,False,English,6,False,False,False,0,False,0,,False,False,False,Content-Based,16,,0.416,,0,"Credit Card",False,,True,1.18,True,False,False,,Variant_A,v3.3,135.172,1,High,0,0.8818244417483686,Medium
3589,350,217,165,1,2,45.14,42.54,0.39,7,4,1080p,False,English,6,False,False,False,0,False,0,,True,False,False,Hybrid,10,,0.948,,0,PayPal,False,,True,0.99,False,False,False,,Variant_B,v4.0,30.956,0,High,0,1.061118946873531,Medium
3590,390,127,120,3,3,260.5,259.39,0.46,4,1,1080p,False,English,9,False,False,False,0,False,0,,True,True,False,Hybrid,12,12.7,0.945,Renewal,0,"Credit Card",False,,False,0.74,False,False,False,,Variant_A,v4.0,119.8,1,Low,0,1.0042792705963992,Medium
3591,440,159,35,4,3,27.83,27.76,0.42,7,1,1080p,True,English,4,False,False,True,1.6,False,0,,False,False,False,"Collaborative Filtering",13,,0.674,,0,"Debit Card",False,,True,1.36,True,True,False,,Variant_B,v3.2,24.532,0,Low,0,1.002521613832853,High
3592,122,34,134,4,2,66.16,69.43,0.32,3,4,4K,False,English,6,False,False,False,0,False,0,"Thumbs Up",True,False,False,"Collaborative Filtering",20,,0.447,Renewal,0,"Debit Card",False,,True,0.37,True,True,False,,Variant_A,v4.0,37.264,0,High,0,0.9529022036583608,Low
3593,494,129,172,2,1,89.49,88.62,0.64,5,1,1080p,False,Hindi,8,False,False,False,0,False,0,,True,True,False,Trending,9,112.2,0.699,,0,PayPal,False,,True,1.58,False,False,False,,Control,v3.3,56.596,1,Low,0,1.0098171970209884,High
3594,108,285,122,1,3,187.35,213.89,0.47,1,3,1080p,False,English,2,False,False,False,0,False,0,,True,True,False,Trending,2,44.8,0.714,Downgrade,13.99,"Credit Card",False,,True,2.08,True,False,False,,Variant_A,v3.3,89.44,1,Medium,0,0.8759175277011548,Premium
3595,4,225,129,4,2,86.33,80.62,0.83,0,0,4K,True,English,7,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",19,,0.893,,0,PayPal,False,,True,2.33,False,False,False,,Variant_A,v4.0,60.832,1,Low,0,1.0708260977424955,Premium
3596,93,221,127,1,1,71.36,65.99,0.92,6,4,1080p,False,French,1,False,False,True,4.4,True,3,,True,False,False,"Collaborative Filtering",15,,0.83,Upgrade,13.99,PayPal,False,,True,1.62,True,True,False,,Variant_A,v4.0,56.644,1,High,0,1.081375966055463,High
3597,407,59,160,3,2,18.67,17.24,0.9,7,0,720p,False,Original,2,False,False,False,0,False,0,,True,False,False,Hybrid,15,,0.442,Downgrade,13.99,"Credit Card",False,,True,2.07,True,False,False,,Variant_B,v4.0,34.868,0,Low,0,1.0829466357308586,Premium
3598,6,358,111,4,3,48.89,44.42,0.63,4,3,1080p,False,Original,1,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",1,,0.823,,0,"Debit Card",False,,True,0.64,True,False,True,"Auth Error",Variant_A,v3.2,38.656000000000006,0,Medium,0,1.10063034669068,Low
3599,288,29,19,3,3,66.46,78.65,0.96,4,1,1080p,False,English,8,True,False,False,0,False,0,,True,False,False,Hybrid,18,,0.481,,0,"Credit Card",False,,True,1.33,True,False,False,,Variant_B,v4.0,56.984,1,Low,0,0.8450095359186267,High
3600,106,205,25,2,2,80.24,93.02,0.83,4,2,720p,True,English,5,False,False,True,4,False,0,"Thumbs Up",True,False,False,Content-Based,7,,0.454,,0,"Apple Pay",False,,True,0.78,True,False,False,,Variant_B,v4.0,57.995999999999995,1,Medium,0,0.8626101913566975,Medium
3601,146,158,130,2,2,53.62,57.49,0.8,8,3,480p,False,German,7,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",10,,0.639,,0,"Debit Card",False,,False,2.5,False,False,False,,Control,v3.2,46.848,1,Medium,0,0.9326839450339188,Premium
3602,271,354,45,4,3,64.52,67.79,0.51,0,2,720p,True,English,2,True,True,False,0,True,1,,True,False,False,Content-Based,9,,0.446,Signup,19.99,PayPal,False,,True,1,True,False,False,,Control,v4.0,41.608,0,Medium,0,0.9517627968726949,Medium
3603,424,9,177,3,2,15.23,14.83,0.71,7,0,1080p,False,English,6,False,True,False,0,False,0,,True,False,False,Trending,19,,0.898,,0,"Credit Card",False,,True,0.64,False,False,False,,Variant_A,v3.3,28.592000000000002,0,Low,0,1.0269723533378288,Low
3604,378,283,15,4,1,62.86,65.14,0.88,1,4,720p,False,English,2,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",11,,0.678,,0,"Credit Card",False,,True,1.95,True,False,False,,Variant_B,v4.0,52.443999999999996,1,High,0,0.9649984648449493,Premium
3605,96,327,103,2,3,85.65,101.6,0.47,6,1,1080p,False,Original,8,False,False,False,0,False,0,,True,False,False,Content-Based,4,,0.752,,0,"Apple Pay",False,,True,1.2,False,False,False,,Control,v4.0,49.96000000000001,1,Low,0,0.8430118110236221,Medium
3606,457,75,67,4,3,22.72,26.6,0.31,7,3,720p,True,English,1,True,False,False,0,False,0,,True,False,False,Trending,1,,0.746,,0,"Credit Card",False,,True,0.4,True,False,False,,Control,v3.2,18.587999999999997,0,Medium,0,0.8541353383458645,Low
3607,229,162,194,4,3,212.11,250.29,0.67,7,1,480p,False,English,3,True,False,False,0,False,0,,False,False,False,Content-Based,12,,0.987,Cancellation,7.99,PayPal,False,Technical,True,1.99,False,False,False,,Control,v4.0,105.544,1,Low,0,0.847456949938072,Premium
3608,202,179,103,4,3,269.62,249.56,0.55,8,2,720p,True,English,9,False,False,False,0,False,0,,False,False,False,Trending,1,,0.949,Signup,13.99,"Debit Card",False,,False,1.26,False,False,False,,Variant_B,v3.2,126.14800000000001,1,Medium,0,1.0803814713896458,Medium
3609,212,34,97,2,3,87.72,104.91,0.91,8,2,240p,False,Spanish,9,True,False,False,0,False,0,,True,False,False,Hybrid,17,,0.909,Signup,19.99,"Credit Card",True,,False,1.99,True,False,False,,Control,v3.2,64.188,1,Medium,0,0.8361452673720332,Premium
3610,6,264,173,1,1,70.19,73.11,0.97,0,4,1080p,False,English,6,True,False,False,0,False,0,,False,False,False,Trending,20,,0.63,,0,"Credit Card",False,,True,1.9,True,True,False,,Variant_A,v3.2,58.376000000000005,1,High,0,0.9600601832854603,High
3611,112,252,111,1,3,222.7,253.85,0.44,3,2,1080p,False,French,7,False,False,False,0,False,0,,True,True,False,Content-Based,9,92.1,0.487,,0,"Credit Card",False,,True,1.47,True,False,False,,Variant_A,v3.1,103.68,1,Medium,0,0.8772897380342722,High
3612,376,106,140,2,3,17.85,16.08,0.73,0,4,720p,True,Spanish,6,False,False,False,0,False,0,,True,True,False,Editorial,8,36.1,0.755,,0,"Credit Card",False,,True,1.83,True,False,False,,Control,v3.3,30.24,0,High,0,1.1100746268656718,High
3613,379,287,32,3,1,176.29,190.36,0.39,2,3,480p,False,English,2,True,False,True,3.4,False,0,,True,False,False,Editorial,4,,0.664,,0,"Credit Card",False,,True,2.16,False,False,False,,Variant_A,v4.0,82.61600000000001,1,Medium,0,0.9260874133221264,Premium
3614,447,51,109,3,2,22.44,29.15,0.96,4,4,4K,False,English,3,False,False,False,0,True,5,,True,False,False,"Collaborative Filtering",8,,0.535,,0,"Credit Card",False,,True,1.18,True,False,False,,Control,v4.0,38.876,0,High,0,0.769811320754717,Medium
3615,323,195,41,3,3,74.55,91.31,0.38,2,2,720p,True,English,1,False,True,False,0,True,4,,True,True,True,"Collaborative Filtering",10,113.2,0.459,,0,"Apple Pay",False,,True,2.39,False,False,False,,Variant_B,v4.0,41.82,0,Medium,1,0.816449457890702,Premium
3616,106,102,56,2,2,41.13,39.36,0.87,3,0,720p,True,English,6,False,False,False,0,True,3,,True,False,False,Content-Based,18,,0.662,,0,"Apple Pay",False,,True,0.54,True,False,False,,Variant_A,v4.0,44.052,1,Low,0,1.0449695121951221,Low
3617,139,351,194,4,2,285.38,256.9,0.82,0,4,4K,True,French,3,False,False,False,0,False,0,,True,False,False,"Collaborative Filtering",15,,0.791,,0,"Debit Card",False,,True,2.43,True,False,False,,Control,v3.3,139.352,1,High,0,1.1108602569093033,Premium
3618,299,206,100,4,1,85.61,104.24,0.43,0,1,720p,True,French,2,False,False,False,0,False,0,,False,False,False,"Collaborative Filtering",19,,0.775,,0,"Credit Card",False,,False,0.66,True,True,False,,Variant_B,v3.3,47.544,1,Low,0,0.8212778204144283,Low
3619,401,86,145,3,2,174.27,180.83,0.56,8,0,1080p,False,English,1,True,True,False,0,False,0,,False,False,False,Hybrid,20,,0.864,Upgrade,19.99,"Apple Pay",False,,True,1.32,False,False,False,,Control,v3.3,86.70800000000001,1,Low,0,0.9637228336006194,High
3620,96,348,73,1,1,64.38,78.64,0.34,3,4,4K,False,Spanish,6,False,False,True,3,True,1,,True,False,False,"Collaborative Filtering",11,,0.68,,0,"Debit Card",False,,True,1.23,False,False,True,"Auth Error",Variant_B,v3.2,37.252,0,High,0,0.8186673448626652,Medium
3621,388,290,26,1,1,43.47,42.9,0.3,3,1,1080p,False,German,3,False,False,True,3.4,True,2,,True,False,False,Content-Based,4,,0.593,,0,PayPal,False,,True,0.24,True,False,False,,Control,v3.2,27.188000000000002,0,Low,0,1.0132867132867134,Low
3622,447,11,135,4,2,3.91,4.68,1,4,0,720p,False,Spanish,3,True,False,True,2.4,False,0,,True,False,False,"Collaborative Filtering",9,,0.723,Renewal,13.99,"Debit Card",False,,False,0.56,False,False,False,,Variant_B,v3.3,32.164,0,Low,0,0.8354700854700855,Low
3623,452,293,56,2,1,43.86,40.93,0.72,1,4,720p,True,English,5,False,False,False,0,False,0,,True,False,False,Content-Based,8,,0.985,Cancellation,13.99,PayPal,False,Price,False,2.09,True,True,False,,Control,v3.2,40.144,0,High,0,1.0715856340092842,Premium
3624,337,108,59,4,2,205.72,216.83,0.61,8,3,1080p,True,Original,5,False,False,False,0,True,5,,False,False,False,"Collaborative Filtering",16,,0.427,Signup,7.99,PayPal,False,,True,0.76,True,False,True,"Playback Error",Variant_A,v4.0,102.08800000000001,1,Medium,0,0.9487617027164137,Medium
3625,297,222,42,3,1,68.4,78.73,0.56,7,1,1080p,True,Spanish,8,False,False,True,4.1,False,0,,False,False,False,Trending,13,,0.717,,0,"Debit Card",False,,True,0.12,False,False,False,,Variant_A,v3.1,45.760000000000005,1,Low,0,0.868792074177569,Low
3626,467,292,47,1,2,268.77,291.94,0.74,1,3,4K,False,English,1,False,False,False,0,False,0,,False,False,False,Hybrid,5,,0.598,,0,"Apple Pay",False,,True,2.08,False,False,False,,Variant_B,v3.2,129.908,1,Medium,0,0.9206343769267658,Premium
3627,389,310,70,4,1,270.3,327.8,0.35,5,2,720p,False,English,2,True,True,False,0,True,3,,True,False,False,Content-Based,13,,0.463,Cancellation,19.99,"Debit Card",False,"No Time",True,2.38,False,False,False,,Variant_B,v3.3,119.32000000000001,1,Medium,0,0.8245881635143381,Premium
3628,416,215,119,1,3,48.17,58.16,0.61,5,4,1080p,True,Spanish,5,False,False,True,2.2,False,0,"Thumbs Down",False,False,False,Hybrid,19,,0.661,,0,"Apple Pay",False,,True,1.38,True,False,False,,Variant_A,v4.0,38.568,0,High,0,0.828232462173315,High
